COD_ETU;Note : TLGE1104;Résultat : TLGE1104;Session : TLGE1104;Année : TLGE1104;Note : TLGE1204;Résultat : TLGE1204;Session : TLGE1204;Année : TLGE1204;Note : TLGE1304;Résultat : TLGE1304;Session : TLGE1304;Année : TLGE1304;Note : TLGE1404;Résultat : TLGE1404;Session : TLGE1404;Année : TLGE1404;Note : TLGE1504;Résultat : TLGE1504;Session : TLGE1504;Année : TLGE1504;Note : TLGE1604;Résultat : TLGE1604;Session : TLGE1604;Année : TLGE1604;Note : TLGE1004;Résultat : TLGE1004;Session : TLGE1004;Année : TLGE1004;Note : TLGE2104;Résultat : TLGE2104;Session : TLGE2104;Année : TLGE2104;Note : TLGE2204;Résultat : TLGE2204;Session : TLGE2204;Année : TLGE2204;Note : TLGE2304;Résultat : TLGE2304;Session : TLGE2304;Année : TLGE2304;Note : TLGE2404;Résultat : TLGE2404;Session : TLGE2404;Année : TLGE2404;Note : TLGE2504;Résultat : TLGE2504;Session : TLGE2504;Année : TLGE2504;Note : TLGE2604;Résultat : TLGE2604;Session : TLGE2604;Année : TLGE2604;Note : TLGE2004;Résultat : TLGE2004;Session : TLGE2004;Année : TLGE2004
13013137;8.75;AC;2;2014;10.55;V;1;2014;10;V;1;2014;10 625;V;1;2014;18;V;1;2013;12.8;V;1;2013;11 788;V;2;2014;12;V;1;2013;12;V;1;2013;5.25;NV;2;2014;9.3;NV;2;2014;10;V;2;2013;12.85;V;1;2013;10 233;NV;2;2014
13013144;8.95;AC;2;2013;8.95;AC;2;2013;9;AC;2;2013;12.25;V;1;2013;13.14;V;1;2013;13.85;V;1;2013;;;1;2014;13 025;V;1;2013;13 025;V;1;2013;9;AC;2;2013;12.25;V;1;2013;10.3;V;1;2013;12.8;V;1;2013;;;1;2014
13013145;10;V;2;2013;10;V;2;2013;8.5;AC;2;2014;10;V;1;2014;17.5;V;1;2013;13.6;V;1;2013;11.6;V;2;2014;10.6;V;1;2013;10.6;V;1;2013;5.5;NV;2;2014;10;V;2;2014;10;V;2;2013;14.05;V;1;2013;10 125;NV;2;2014
13013146;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;2.25;NV;1;2014;0;NV;1;2014;0;NV;1;2014;.375;NV;2;2014;3 575;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;.596;NV;2;2014
13013152;7;AC;2;2014;11;V;1;2014;8 875;AC;2;2013;10;V;1;2014;10;V;1;2013;13.25;V;1;2013;10 021;V;2;2014;13.2;V;1;2013;13.2;V;1;2013;8 875;AC;2;2013;;;;;10;V;2;2013;13.5;V;1;2013;11 394;V;2;2013
13013161;14 213;V;1;2013;14 213;V;1;2013;12.25;V;1;2013;17 125;V;1;2013;10;V;2;2013;15.5;V;1;2013;13 884;V;1;2014;12.95;V;1;2013;12.95;V;1;2013;12.25;V;1;2013;17 125;V;1;2013;13.6;V;1;2013;15.75;V;1;2013;14 104;V;1;2014
13013162;5.5;NV;2;2014;4.5;NV;1;2014;10;V;2;2013;8;NV;2;2014;10.25;V;1;2014;14;V;1;2013;8 708;NV;2;2014;10;V;2;2013;10;V;2;2013;10;V;2;2013;6;NV;2;2014;7.85;NV;2;2014;13.75;V;1;2013;9.6;NV;2;2014
13013186;9.26;NV;2;2014;7;NV;2;2014;7.5;NV;2;2014;3;NV;1;2014;12 625;V;1;2014;12.25;V;1;2013;8 606;NV;2;2014;3.2;NRA;1;2014;.4;NRA;1;2014;1;NRA;1;2014;0;NRA;1;2014;.33;NRA;1;2014;9.25;NV;2;2014;2 363;NV;2;2014
13013187;4.63;NV;1;2014;7;NV;2;2014;10;V;1;2014;10;V;2;2014;14.5;V;1;2014;4.5;NV;1;2014;8 438;NV;2;2014;11.4;V;1;2013;11.4;V;1;2013;4;NRA;1;2014;12.2;V;1;2014;7 525;NV;2;2014;0;NRA;1;2014;7 754;NV;2;2014
13013290;7.75;NV;2;2014;7;NV;2;2014;7;AC;2;2013;2 375;NV;1;2014;;NV;2;2014;10;V;2;2013;6 471;NV;1;2014;11.4;V;1;2013;11.4;V;1;2013;7;AC;2;2013;;;;;10;V;2;2013;13.6;V;1;2013;10.5;V;2;2013
13013295;9;NV;2;2014;11.2;V;1;2014;6;NV;2;2014;5;NV;2;2014;12 625;V;1;2013;11.75;V;1;2013;9 263;NV;2;2014;10;V;2;2014;10;V;1;2014;2.5;NRA;1;2014;12.7;V;1;2014;10;V;1;2014;12.15;V;1;2013;9 558;NV;2;2014
13013302;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;11 625;V;1;2013;14.9;V;1;2013;4 421;NV;2;2014;10;V;1;2013;10;V;1;2013;0;NRA;1;2014;0;NRA;1;2014;10;V;2;2013;16.15;V;1;2013;7 692;NV;2;2014
13013306;2;NV;1;2014;8.5;NV;2;2014;2.5;NV;1;2014;.5;NV;1;2014;;NV;2;2014;13.9;V;1;2013;5 625;NV;1;2014;10;V;1;2013;10;V;1;2013;2.25;NRA;1;2014;3;NRA;1;2014;5;NV;2;2014;14.35;V;1;2013;7 433;NV;2;2014
13013319;12.02;V;1;2014;12.45;V;1;2014;7.4;AC;2;2013;7.5;AC;2;2014;12;V;1;2013;10.1;V;1;2013;10 245;V;2;2014;11.2;V;1;2013;11.2;V;1;2013;7.4;AC;2;2013;;;;;11.3;V;1;2013;10.1;V;1;2013;10;V;2;2013
13013330;10;V;2;2014;10.15;V;1;2014;10;V;2;2013;11 375;V;1;2014;17;V;1;2013;12.55;V;1;2013;11 846;V;2;2014;10;V;1;2013;10;V;1;2013;10;V;2;2013;;;;;10;V;2;2013;13.15;V;1;2013;10 788;V;2;2013
13013345;1 093;NV;1;2014;7;NV;2;2014;10;V;1;2014;2.25;NV;1;2014;;NV;2;2014;10.7;V;1;2013;6 574;NV;1;2014;3.2;NRA;1;2014;6;NV;2;2014;0;NRA;1;2014;0;NRA;1;2014;1.87;NRA;1;2014;0;NRA;1;2014;1 845;NV;2;2014
13013370;5.25;NV;2;2014;6;NV;2;2014;10;V;2;2014;1 625;NV;1;2014;2.5;NV;1;2014;10.1;V;1;2013;5 913;NV;2;2014;10;V;2;2013;10;V;2;2013;3.5;NRA;1;2014;7.8;NV;2;2014;10;V;2;2014;10.85;V;1;2013;8 692;NV;2;2014
13013376;8.25;AC;2;2013;8.25;AC;2;2013;10.25;V;1;2013;17 125;V;1;2013;12 256;V;1;2013;14.55;V;1;2013;11.78;V;2;2014;10;V;2;2013;10;V;2;2013;10.25;V;1;2013;17 125;V;1;2013;14.9;V;1;2013;13.85;V;1;2013;12 688;V;2;2014
13013403;0;NV;1;2014;7;NV;2;2014;2.5;NV;1;2014;0;NV;1;2014;;V;2;2014;4;NV;1;2014;3 792;NV;1;2014;3.5;NRA;1;2014;7.6;NV;2;2014;0;NRA;1;2014;3.6;NRA;1;2014;5;NV;2;2014;10.9;V;1;2013;5.1;NV;2;2014
13013435;4.72;NV;1;2014;1.6;NV;1;2014;5;NV;2;2014;.25;NV;1;2014;;NV;2;2014;10.7;V;1;2013;4 878;NV;1;2014;3.2;NRA;1;2014;7;NV;2;2014;2.25;NRA;1;2014;8;NV;2;2014;3.03;NRA;1;2014;12;V;1;2014;5 913;NV;2;2014
13013449;6.5;NV;2;2014;7;NV;2;2014;3;NV;1;2014;1.5;NV;1;2014;;NV;2;2014;13.7;V;1;2013;5 851;NV;1;2014;10;V;1;2013;10;V;1;2013;2;NRA;1;2014;10;V;2;2014;3.65;NRA;1;2014;11.8;V;1;2013;7 908;NV;2;2014
13013500;7.65;AC;2;2014;9;AC;2;2014;8;AC;2;2014;10;V;1;2014;14 125;V;1;2013;15.3;V;1;2013;10 679;V;2;2014;10;V;1;2013;10;V;1;2013;4;NRA;1;2014;10.1;V;1;2014;10;V;2;2014;11.95;V;1;2013;9 342;NV;2;2014
13013515;10;V;2;2014;7;AC;2;2014;7;AC;2;2014;7.5;AC;2;2014;16 625;V;1;2013;14.4;V;1;2013;10 421;V;2;2014;10;V;1;2013;10;V;1;2013;.5;NRA;1;2014;6;NV;2;2014;3.5;NRA;1;2014;14.5;V;1;2013;7 417;NV;2;2014
13013541;10;V;2;2013;10;V;2;2013;10;V;2;2013;10.5;V;1;2013;10;V;2;2013;12.8;V;1;2013;;;1;2014;11.1;V;1;2013;11.1;V;1;2013;10;V;2;2013;10.5;V;1;2013;10.2;V;1;2013;10;V;2;2013;;;1;2014
13013543;5.75;NV;2;2014;7.5;NV;2;2014;10;V;1;2014;10;V;1;2014;16.5;V;1;2013;14.85;V;1;2013;10 767;NV;2;2014;12.8;V;1;2013;12.8;V;1;2013;3;NRA;1;2014;11.6;V;1;2014;10;V;2;2014;14.1;V;1;2013;10 717;NV;2;2014
13013566;9.05;AC;2;2013;9.05;AC;2;2013;10;V;2;2013;10.75;V;1;2013;11.32;V;1;2013;11.85;V;1;2013;;;1;2014;11.95;V;1;2013;11.95;V;1;2013;10;V;2;2013;10.75;V;1;2013;10;V;2;2013;16.65;V;1;2013;;;1;2014
13013574;9.25;AC;2;2014;12.35;V;1;2014;10;V;1;2014;7;AC;2;2014;11.5;V;1;2013;10;V;2;2013;10 017;V;2;2014;10;V;1;2013;10;V;1;2013;5.25;NV;2;2014;8;NV;2;2014;10;V;2;2013;10.35;V;1;2013;8 933;NV;2;2014
13013573;7;AC;2;2014;9.5;AC;2;2014;8;AC;2;2013;12 125;V;1;2014;14 275;V;1;2013;15.9;V;1;2013;11 133;V;2;2014;11;V;1;2013;11;V;1;2013;8;AC;2;2013;;;;;7.67;AC;2;2013;15.4;V;1;2013;10 518;V;2;2013
13013575;11 875;V;1;2013;11 875;V;1;2013;16.5;V;1;2013;16.5;V;1;2013;15.94;V;1;2013;14.15;V;1;2013;14 473;V;1;2014;12 275;V;1;2013;12 275;V;1;2013;16.5;V;1;2013;16.5;V;1;2013;12.1;V;1;2013;11.4;V;1;2013;13 508;V;1;2014
13013605;7.25;AC;2;2014;8.5;AC;2;2014;10;V;1;2014;8.5;AC;2;2014;11 375;V;1;2013;14.45;V;1;2013;10 013;V;2;2014;10;V;2;2014;10;V;1;2014;2;NRA;1;2014;8.3;NV;2;2014;0;NRA;1;2014;14.7;V;1;2013;7.5;NV;2;2014
13013633;6;NV;2;2014;12.4;V;1;2014;10;V;1;2014;1.75;NV;1;2014;10.5;V;1;2013;15.55;V;1;2013;9 367;NV;2;2014;11.4;V;1;2013;11.4;V;1;2013;3.5;NRA;1;2014;10;V;2;2014;10;V;2;2014;14.8;V;1;2013;10 183;NV;2;2014
13013646;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;2;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NV;2;2014
13013651;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;2;2014;3.2;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;.533;NV;2;2014
13013681;12;V;1;2013;12;V;1;2013;10;V;2;2013;17 375;V;1;2013;11.44;V;1;2013;16.65;V;1;2013;;;1;2014;10.5;V;1;2013;10.5;V;1;2013;10;V;2;2013;17 375;V;1;2013;14.7;V;1;2013;15.5;V;1;2013;;;1;2014
13013689;11.64;V;1;2013;11.64;V;1;2013;9.5;AC;2;2013;15 375;V;1;2013;10;V;2;2013;13.4;V;1;2013;;;1;2014;11.75;V;1;2013;11.75;V;1;2013;9.5;AC;2;2013;15 375;V;1;2013;10.3;V;1;2013;13.63;V;1;2013;;;1;2014
13013691;7.25;NV;2;2014;9.1;NV;2;2014;1.5;NV;1;2014;1.5;NV;1;2014;10;V;2;2013;10.15;V;1;2013;6 583;NV;2;2014;5;NV;2;2014;7;NV;2;2014;3.75;NRA;1;2014;5.1;NV;2;2014;0;NRA;1;2014;10.8;V;1;2013;5 275;NV;2;2014
13013701;8.75;AC;2;2013;8.75;AC;2;2013;;;;;10;V;2;2013;19.5;V;1;2013;12.05;V;1;2013;12 575;V;2;2013;10.4;V;1;2013;10.4;V;1;2013;5;NV;2;2014;10;V;2;2013;10;V;2;2013;10.3;V;1;2013;9.35;NV;2;2014
13013703;2.5;NV;1;2014;0;NV;1;2014;1.25;NV;1;2014;.75;NV;1;2014;3.25;NV;1;2014;13;V;1;2013;3 458;NV;2;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NV;2;2014
13013722;7;AC;2;2014;10;V;1;2014;8;AC;2;2013;10;V;1;2014;13 125;V;1;2013;11.95;V;1;2013;10 013;V;2;2014;10;V;2;2013;10;V;2;2013;8;AC;2;2013;;;;;10;V;2;2013;12.2;V;1;2013;10.05;V;2;2013
13013839;5.5;NV;2;2014;7;NV;2;2014;9;NV;2;2014;3.25;NV;1;2014;11 375;V;1;2013;10;V;2;2014;7 688;NV;2;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NV;2;2014
13013841;2 558;NV;1;2014;4.1;NV;1;2014;2.5;NV;1;2014;1;NV;1;2014;16.5;V;1;2014;12.1;V;1;2013;6.46;NV;2;2014;3.2;NRA;1;2014;5.2;NV;2;2014;2;NRA;1;2014;.3;NRA;1;2014;0;NRA;1;2014;10;V;1;2014;3.45;NV;2;2014
13013902;10;V;2;2014;10.05;V;1;2014;10;V;2;2014;7;AC;2;2014;15 625;V;1;2013;12.35;V;1;2013;10 838;V;2;2014;10;V;2;2013;10;V;2;2013;5.5;NV;2;2014;10.8;V;1;2014;10;V;2;2014;10;V;2;2013;9 383;NV;2;2014
13013913;8.25;NV;2;2014;10.05;V;1;2014;11.5;V;1;2014;.25;NV;1;2014;10.25;V;1;2014;11.65;V;1;2013;8 658;NV;2;2014;10;V;2;2014;10.8;V;1;2014;7.5;NV;2;2014;6;NV;2;2014;5.99;NV;2;2014;13.95;V;1;2013;9.04;NV;2;2014
13013925;8;AC;2;2014;10.7;V;1;2014;11;V;1;2014;8.5;AC;2;2014;14 375;V;1;2013;11.15;V;1;2013;10 621;V;2;2014;12.2;V;1;2013;12.2;V;1;2013;14.75;V;1;2014;10;V;1;2014;10;V;2;2013;10.3;V;1;2013;11 575;V;1;2014
13013927;10.2;V;1;2014;10;V;2;2014;10;V;1;2013;1 625;NV;1;2014;10;V;1;2013;15.6;V;1;2013;9 571;NV;2;2014;10.8;V;1;2013;10.8;V;1;2013;10;V;1;2013;;;;;10;V;2;2013;17.1;V;1;2013;11 975;V;2;2013
13013928;8;AC;2;2014;10;V;1;2014;11.5;V;1;2014;8.5;AC;2;2014;10 275;V;1;2013;12.2;V;1;2013;10 079;V;2;2014;10;V;1;2013;10;V;1;2013;5;NV;2;2014;10;V;1;2014;10;V;2;2013;11.15;V;1;2013;9 358;NV;2;2014
13013929;9.25;AC;2;2014;9;AC;2;2014;10;V;2;2013;7;AC;2;2014;12.25;V;1;2013;12.75;V;1;2013;10 042;V;2;2014;11.6;V;1;2013;11.6;V;1;2013;10;V;2;2013;;;;;10;V;2;2013;10;V;1;2013;10.4;V;2;2013
13013931;3 975;NV;1;2014;.3;NV;1;2014;3.25;NV;1;2014;3;NV;1;2014;13 025;V;1;2013;12.65;V;1;2013;6 033;NV;2;2014;0;NRA;1;2014;10;V;1;2014;2.25;NRA;1;2014;2.4;NRA;1;2014;1.3;NRA;1;2014;11;V;1;2013;4 492;NV;2;2014
13013932;6.5;NV;2;2014;7;NV;2;2014;5.5;NV;2;2014;1 625;NV;1;2014;;V;2;2014;13.6;V;1;2013;6 764;NV;1;2014;11.4;V;1;2013;11.4;V;1;2013;2;NRA;1;2014;2.2;NRA;1;2014;6.52;NV;2;2014;14.8;V;1;2013;8 053;NV;2;2014
13013934;8.65;NV;2;2014;11.2;V;1;2014;10;V;1;2014;1 625;NV;1;2014;13.25;V;1;2013;10.15;V;1;2013;9 146;NV;2;2014;10;V;2;2014;10;V;1;2014;7;AC;2;2014;10.8;V;1;2014;10;V;2;2014;12.4;V;1;2013;10 033;V;2;2014
13013935;9.25;AC;2;2014;10.05;V;1;2014;7;AC;2;2014;7;AC;2;2014;16.5;V;1;2014;12.9;V;1;2013;10.45;V;2;2014;10;V;1;2013;10;V;1;2013;3;NRA;1;2014;10;V;2;2014;10;V;2;2014;12.8;V;1;2013;9.3;NV;2;2014
13013936;8.76;AC;2;2014;8.1;AC;2;2014;12.75;V;1;2014;8;AC;2;2014;11 775;V;1;2013;10.65;V;1;2013;10 006;V;2;2014;11;V;1;2013;11;V;1;2013;2.5;NRA;1;2014;10;V;2;2014;10;V;2;2014;10;V;2;2013;9 083;NV;2;2014
13013937;11.06;V;1;2014;7;AC;2;2014;10;V;2;2014;9;AC;2;2014;14.5;V;1;2013;12.6;V;1;2013;10 693;V;2;2014;10.4;V;1;2013;10.4;V;1;2013;2.5;NRA;1;2014;10;V;2;2014;10;V;2;2014;12.9;V;1;2013;9 367;NV;2;2014
13013939;10;V;2;2013;10.1;V;1;2014;9;AC;2;2013;3;NV;1;2014;10;V;2;2013;13.85;V;1;2013;9 325;NV;2;2014;10;V;1;2013;10;V;1;2013;9;AC;2;2013;;;;;10;V;2;2013;15.1;V;1;2013;11 025;V;2;2013
13013940;8.23;NV;2;2014;5.1;NV;2;2014;8.5;NV;2;2014;7 625;NV;2;2014;11.5;V;2;2014;10.25;V;1;2013;8 534;NV;2;2014;12.6;V;1;2013;12.6;V;1;2013;7;AC;2;2014;10;V;2;2014;10;V;2;2013;11.4;V;1;2013;10.6;V;2;2014
13013941;10;V;2;2014;8.35;AC;2;2014;12.25;V;1;2014;9;AC;2;2014;10;V;2;2013;10 425;V;1;2013;10 004;V;2;2014;10;V;1;2013;10;V;1;2013;5;NV;2;2014;10;V;1;2014;10;V;2;2014;10;V;2;2013;9 167;NV;2;2014
13013942;10;V;1;2013;10;V;1;2013;8;AC;2;2013;12.75;V;1;2014;15 275;V;1;2013;14.4;V;1;2013;11 738;V;2;2014;10;V;1;2013;10;V;1;2013;8;AC;2;2013;;;;;11.85;V;1;2013;13.9;V;1;2013;10 938;V;2;2013
13013943;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;10;V;2;2013;10.5;V;1;2013;3 417;NV;2;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;12.3;V;1;2013;2.05;NV;2;2014
13013944;10;V;2;2014;10;V;1;2014;10;V;2;2014;.125;NV;1;2014;10 175;V;1;2013;17.25;V;1;2013;9 592;NV;2;2014;10;V;1;2013;10;V;1;2013;5;NV;2;2014;11.8;V;1;2014;10;V;2;2014;14.85;V;1;2013;10 275;NV;2;2014
13013945;12.05;V;1;2014;10.15;V;1;2014;10.25;V;1;2014;7;AC;2;2014;11.4;V;1;2013;16.5;V;1;2013;11 225;V;2;2014;10.2;V;1;2013;10.2;V;1;2013;1;NRA;1;2014;10;V;2;2014;10;V;2;2014;15.15;V;1;2013;9 425;NV;2;2014
13013950;9.75;NV;2;2014;10;V;1;2014;8;AC;2;2013;3.25;NV;1;2014;10.78;V;1;2013;10 825;V;1;2013;8 768;NV;2;2014;13.4;V;1;2013;13.4;V;1;2013;8;AC;2;2013;;;;;8.68;AC;2;2013;10;V;1;2013;10.02;V;2;2013
13013958;7;AC;2;2014;10;V;1;2014;9;AC;2;2013;10.5;V;1;2014;18;V;1;2013;17.7;V;1;2013;12 033;V;2;2014;16;V;1;2013;16;V;1;2013;9;AC;2;2013;;;;;11.39;V;1;2013;16.8;V;1;2013;13 298;V;2;2013
13013961;12.66;V;1;2014;10.45;V;1;2014;8.5;AC;2;2013;10;V;1;2014;15 625;V;1;2013;12.6;V;1;2013;11 639;V;2;2014;12.6;V;1;2013;12.6;V;1;2013;8.5;AC;2;2013;;;;;11.09;V;1;2013;11.4;V;1;2013;10 898;V;2;2013
13013967;10.2;V;1;2014;10.85;V;1;2014;14.5;V;1;2013;13.5;V;1;2014;16 625;V;1;2013;10;V;2;2013;12 613;V;1;2014;14.2;V;1;2013;14.2;V;1;2013;14.5;V;1;2013;;;;;12.58;V;1;2013;12;V;1;2013;13.32;V;1;2013
13013986;9.1;AC;2;2013;9.1;AC;2;2013;;;;;8 625;AC;2;2013;15 125;V;1;2013;11.4;V;1;2013;11 063;V;2;2013;10;V;2;2013;10;V;2;2013;0;NRA;1;2014;8 625;AC;2;2013;10;V;2;2013;10.25;V;1;2013;8 146;NV;2;2014
13013992;3 571;NV;1;2014;8.1;NV;2;2014;13.75;V;1;2014;6;NV;2;2014;10.5;V;1;2014;10.5;V;1;2014;8 737;NV;2;2014;10;V;1;2013;10;V;1;2013;8;AC;2;2014;13.1;V;1;2014;10;V;2;2014;10;V;1;2013;10 183;V;2;2014
13014032;0;NV;1;2014;0;NV;1;2014;1.25;NV;1;2014;0;NV;1;2014;0;NV;1;2014;11.4;V;1;2013;2 108;NV;2;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;12.5;V;1;2013;2 083;NV;2;2014
13014097;10.3;V;1;2013;10.3;V;1;2013;12.5;V;1;2013;14.75;V;1;2013;11.25;V;1;2013;12.08;V;1;2013;11 863;V;1;2014;11.4;V;1;2013;11.4;V;1;2013;12.5;V;1;2013;14.75;V;1;2013;14.5;V;1;2013;10;V;1;2013;12 425;V;1;2014
13014216;7.5;AC;2;2013;7.5;AC;2;2013;11;V;1;2013;7;AC;2;2013;11.54;V;1;2013;14.1;V;1;2013;10 035;V;1;2014;10;V;2;2013;10;V;2;2013;11;V;1;2013;7;AC;2;2013;11.1;V;1;2013;13.85;V;1;2013;11 488;V;1;2014
13014276;3.26;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;19.5;V;1;2013;13.3;V;1;2013;6.01;NV;2;2014;0;NRA;1;2014;.8;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;5.85;NV;2;2014;10.65;V;1;2013;2 883;NV;2;2014
13014299;6.5;NV;2;2014;7;NV;2;2014;.25;NV;1;2014;1 625;NV;1;2014;10.3;V;1;2013;13.15;V;1;2013;6 471;NV;2;2014;3.7;NRA;1;2014;7;NV;2;2014;5;NV;2;2014;4.3;NRA;1;2014;8.95;NV;2;2014;11.7;V;1;2013;6 775;NV;2;2014
13014302;9.5;NV;2;2014;10;V;2;2014;10;V;2;2013;2.75;NV;1;2014;10 525;V;1;2013;11.55;V;1;2013;9 054;NV;2;2014;10.8;V;1;2013;10.8;V;1;2013;10;V;2;2013;;;;;10;V;2;2013;14.3;V;1;2013;11 275;V;2;2013
13014332;6.05;NV;2;2014;7;NV;2;2014;3.25;NRA;1;2014;3.5;NRA;1;2014;14.75;V;1;2013;10.35;V;1;2013;7 483;NV;2;2014;11;V;1;2013;11;V;1;2013;2;NRA;1;2014;8.2;NV;2;2014;10;V;2;2013;14.5;V;1;2013;9.45;NV;2;2014
13014358;11.05;V;1;2014;8.2;AC;2;2014;14.25;V;1;2014;7;AC;2;2014;18;V;1;2013;14.1;V;1;2013;12.1;V;2;2014;10.4;V;1;2013;10.4;V;1;2013;3.25;NRA;1;2014;8.8;NV;2;2014;10;V;2;2014;14.65;V;1;2013;9 583;NV;2;2014
13014364;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;0;NV;1;2014;15;V;1;2013;2.5;NV;2;2014;0;NRA;1;2014;0;NRA;1;2014;1;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;0;NRA;1;2014;.167;NV;2;2014
13014481;10.06;V;1;2014;7.1;NV;2;2014;7;NV;2;2014;3 125;NV;1;2014;10.59;V;1;2013;10;V;2;2014;7 979;NV;2;2014;11.2;V;1;2013;11.2;V;1;2013;5.5;NV;2;2014;10;V;2;2014;10;V;2;2014;12.25;V;1;2013;10 025;NV;2;2014
13014482;7;AC;2;2014;8.2;AC;2;2014;10;V;1;2014;10;V;2;2013;16.75;V;1;2013;13.48;V;1;2013;10 905;V;2;2014;11;V;1;2013;11;V;1;2013;10;V;1;2014;10;V;2;2013;7.05;AC;2;2014;10.95;V;1;2013;10;V;2;2014
13014508;12 338;V;1;2013;12 338;V;1;2013;10;V;2;2013;12 625;V;1;2013;13.59;V;1;2013;12.83;V;1;2013;12 287;V;1;2014;11;V;1;2013;11;V;1;2013;10;V;2;2013;12 625;V;1;2013;13.3;V;1;2013;12.8;V;1;2013;11 788;V;1;2014
13014535;4 572;NV;1;2014;6;NV;2;2014;1.5;NV;1;2014;6;NV;2;2014;14;V;1;2013;16.45;V;1;2013;8 087;NV;2;2014;10;V;2;2013;10;V;2;2013;0;NRA;1;2014;2.4;NRA;1;2014;10;V;2;2014;13.6;V;1;2013;7 667;NV;2;2014
13014539;4 537;NV;1;2014;8;NV;2;2014;3.25;NV;1;2014;8;NV;2;2014;12.25;V;1;2013;14.4;V;1;2013;8 406;NV;2;2014;10;V;1;2014;11.2;V;1;2014;10;V;2;2014;10;V;2;2014;11.79;V;1;2014;12.3;V;1;2013;10 882;V;2;2014
13014540;7 738;NV;2;2014;7;NV;2;2014;12.75;V;1;2014;2 625;NV;1;2014;11.25;V;1;2014;14.2;V;1;2013;9 261;NV;2;2014;11;V;1;2013;11;V;1;2013;4;NRA;1;2014;10;V;2;2014;3;NRA;1;2014;14.35;V;1;2013;8 892;NV;2;2014
13014647;4 572;NV;1;2014;7;NV;2;2014;10;V;2;2014;2 375;NV;1;2014;10 875;V;1;2013;12;V;1;2013;7 804;NV;2;2014;10;V;1;2013;10;V;1;2013;2;NRA;1;2014;2.1;NRA;1;2014;10;V;2;2014;13.45;V;1;2013;7 925;NV;2;2014
13014660;8;NV;2;2014;7.35;NV;2;2014;10;V;1;2014;7;NV;2;2014;10 675;V;1;2013;10.55;V;1;2013;8 929;NV;2;2014;10;V;1;2013;10;V;1;2013;1.75;NRA;1;2014;5.3;NV;2;2014;3;NRA;1;2014;11.4;V;1;2013;6 908;NV;2;2014
13014676;10;V;2;2013;10;V;2;2013;9.5;AC;2;2013;9;AC;2;2013;10;V;2;2013;11.2;V;1;2013;9.95;NV;2;2014;10;V;2;2013;10;V;2;2013;9.5;AC;2;2013;9;AC;2;2013;10;V;2;2013;12.88;V;1;2013;10.23;V;2;2014
13014730;10.5;V;1;2014;10.05;V;1;2014;9.5;AC;2;2013;9.5;AC;2;2014;10;V;2;2013;12.85;V;1;2013;10.4;V;2;2014;10;V;2;2013;10;V;2;2013;9.5;AC;2;2013;;;;;10;V;2;2013;15.4;V;1;2013;11 225;V;2;2013
